16.156	0.656867
16.172	0.641862
16.188	0.62648
16.203	0.611718
16.234	0.580179
16.25	0.563366
16.281	0.529779
16.297	0.511933
16.328	0.476404
16.344	0.45759
16.359	0.439668
16.375	0.420258
16.406	0.381827
16.422	0.361588
16.438	0.341091
16.453	0.321651
16.484	0.280835
16.5	0.259459
16.516	0.23789
16.531	0.217508
16.563	0.173563
16.578	0.152776
16.594	0.13049
16.625	0.0870446
16.641	0.0645154
16.656	0.043349
16.672	0.0207398
16.703	-0.0230956
16.719	-0.0457022
16.734	-0.0668644
16.75	-0.0893874
16.781	-0.132816
16.797	-0.15509
16.813	-0.177247
16.844	-0.219779
16.859	-0.240145
16.875	-0.261694
16.906	-0.302882
16.922	-0.323821
16.938	-0.344524
16.953	-0.363709
16.984	-0.40262
17	-0.422294
17.016	-0.441673
17.047	-0.478345
17.063	-0.496804
17.078	-0.513808
17.094	-0.531618
17.125	-0.565134
17.141	-0.58191
17.156	-0.597307
17.172	-0.613374
17.203	-0.643443
17.219	-0.658408
17.234	-0.672092
17.266	-0.700161
17.281	-0.71279
17.297	-0.72589
17.313	-0.738605
17.344	-0.762155
17.359	-0.773039
17.375	-0.784283
17.391	-0.795154
17.422	-0.815166
17.438	-0.82496
17.453	-0.833817
17.484	-0.851141
17.5	-0.859576
17.516	-0.867674
17.531	-0.874965
17.563	-0.88957
17.578	-0.895983
17.594	-0.902527
17.609	-0.908391
17.641	-0.920053
17.656	-0.925134
17.672	-0.930293
17.688	-0.93519
17.719	-0.943961
17.734	-0.94788
17.75	-0.951834
17.781	-0.958866
17.797	-0.962184
17.813	-0.965302
17.844	-0.970797
17.859	-0.973212
17.875	-0.975621
17.891	-0.977866
17.922	-0.981775
17.938	-0.983579
17.953	-0.985146
17.969	-0.986692
18	-0.989342
18.016	-0.990545
18.031	-0.991577
18.063	-0.993496
18.078	-0.994274
18.094	-0.995024
18.125	-0.996265
18.141	-0.996806
18.156	-0.997258
18.172	-0.997685
18.203	-0.998369
18.219	-0.998656
18.234	-0.998888
18.25	-0.999102
18.281	-0.999426
18.313	-0.999658
18.328	-0.999738
18.344	-0.999807
18.359	-0.999858
18.391	-0.999931
18.406	-0.999953
18.422	-0.999969
18.453	-0.999987
18.469	-0.999991
18.484	-0.999993
18.5	-0.999994
18.531	-0.999994
18.547	-0.999994
18.563	-0.999994
18.578	-0.999994
18.609	-0.999991
18.625	-0.999988
18.641	-0.999981
18.672	-0.999957
18.688	-0.999935
18.703	-0.999907
18.719	-0.999868
18.75	-0.999754
18.766	-0.999672
18.781	-0.999578
18.813	-0.999307
18.828	-0.999143
18.844	-0.998937
18.859	-0.998712
18.891	-0.998114
18.906	-0.997771
18.922	-0.997355
18.953	-0.996388
18.969	-0.995795
18.984	-0.995176
19	-0.994443
19.031	-0.992789
19.047	-0.991804
19.063	-0.990721
19.094	-0.988324
19.109	-0.987011
19.125	-0.985493
19.141	-0.983846
19.172	-0.980263
19.188	-0.978199
19.203	-0.976123
19.234	-0.97137
19.25	-0.968661
19.266	-0.965766
19.281	-0.962878
19.313	-0.956123
19.328	-0.952664
19.344	-0.948758
19.359	-0.944888
19.391	-0.935926
19.406	-0.93138
19.422	-0.926278
19.453	-0.915625
19.469	-0.909714
19.484	-0.90391
19.5	-0.897431
19.531	-0.884006
19.547	-0.876614
19.563	-0.868899
19.578	-0.861365
19.609	-0.844855
19.625	-0.835826
19.641	-0.826445
19.656	-0.817326
19.688	-0.796805
19.703	-0.786678
19.719	-0.775515
19.75	-0.752815
19.766	-0.740541
19.781	-0.728687
19.813	-0.702271
19.828	-0.689361
19.844	-0.675218
19.859	-0.661611
19.891	-0.631467
19.906	-0.616818
19.922	-0.600831
19.953	-0.568812
19.969	-0.551755
19.984	-0.535444
20	-0.517709
20.031	-0.482386
20.047	-0.463675
20.078	-0.426532
20.094	-0.406922
20.125	-0.368125
20.141	-0.34771
20.156	-0.328342
20.172	-0.307453
20.203	-0.266354
20.219	-0.244846
20.234	-0.224516
20.25	-0.202668
20.281	-0.159918
20.297	-0.137668
20.313	-0.115313
20.344	-0.0717661
20.359	-0.0506131
20.375	-0.0280126
20.391	-0.00539061
20.422	0.0384358
20.438	0.0610206
20.453	0.0821516
20.469	0.10463
20.5	0.14794
20.516	0.170136
20.531	0.190828
20.563	0.234533
20.609	0.296101
20.625	0.317113
20.641	0.337893
20.656	0.357154
20.688	0.397477
20.703	0.415999
20.719	0.435474
20.734	0.453459
20.766	0.490904
20.781	0.508009
20.797	0.525928
20.828	0.559663
20.844	0.576555
20.859	0.592062
20.875	0.608248
20.906	0.63855
20.922	0.653637
20.938	0.668344
20.969	0.695752
20.984	0.708497
21	0.721719
21.016	0.734558
21.047	0.758345
21.063	0.770064
21.094	0.791699
21.109	0.801665
21.125	0.811939
21.141	0.82185
21.172	0.840032
21.188	0.8489
21.203	0.856901
21.219	0.865106
21.25	0.880062
21.266	0.887306
21.281	0.893813
